ID,story,text
6040,story20,"While your bread is taking a three hours’ rise, you are free in body and mind for other things."
6041,story20,"The grand secret of keeping house well and without worry, lies in the art of packing and fitting different kinds of work and in picking up the minutes."
6042,story20,Other things besides rising dough get on quite as well without your standing by to watch them.
6043,story21,"The Fireside Chats of Franklin Delano Roosevelt, by Franklin D Roosevelt, Section six."
6044,story21,"September thirty, nineteen thirty-four."
6045,story21,Three months have passed since I talked with you shortly after the adjournment of the Congress.
6046,story21,"Tonight I continue that report, though, because of the shortness of time, I must defer a number of subjects to a later date."
6047,story21,Recently the most notable public questions that have concerned us all
6048,story21,"have had to do with industry and labor and with respect to these, certain developments have taken place which I consider of importance."
6049,story21,"I am happy to report that after years of uncertainty, culminating in the collapse of the spring of nineteen thirty-three,"
6050,story21,we are bringing order out of the old chaos
6051,story21,with a greater certainty of the employment of labor at a reasonable wage and of more business at a fair profit.
6052,story21,These governmental and industrial developments hold promise of new achievements for the nation.
6053,story21,Men may differ as to the particular form of governmental activity
6054,story21,"with respect to industry and business, but nearly all are agreed that private enterprise in times such as these"
6055,story21,but also our processes of civilization.
6056,story21,The underlying necessity for such activity
6057,story21,is indeed as strong now as it was years ago when Elihu Root said the following very significant words:
6058,story21,"Instead of the give and take of free individual contract,"
6059,story21,the tremendous power of organization has combined great aggregations of capital in enormous industrial establishments
6060,story21,working through vast agencies of commerce and employing great masses of men in movements of production
6061,story21,"and transportation and trade, so great in the mass that each individual concerned in them is quite helpless by himself."
6062,story21,"The relations between the employer and the employed, between the owners of aggregated capital and the units of organized labor,"
6063,story21,"between the small producer, the small trader, the consumer,"
6064,story21,"and the great transporting and manufacturing and distributing agencies,"
6065,story21,all present new questions for the solution of which the old reliance upon the free action of individual wills appears quite inadequate.
6066,story21,"And in many directions, the intervention of that organized control which we call government"
6067,story21,seems necessary to produce the same result of justice and right conduct
6068,story21,which obtained through the attrition of individuals before the new conditions arose.
6069,story21,It was in this spirit thus described by Secretary Root
6070,story21,"that we approached our task of reviving private enterprise in March, nineteen thirty-three."
6071,story21,"Our first problem was, of course, the banking situation because, as you know, the banks had collapsed."
6072,story21,"Some banks could not be saved but the great majority of them, either through their own resources or with government aid,"
6073,story21,have been restored to complete public confidence.
6074,story21,This has given safety to millions of depositors in these banks.
