ID,story,text
7077,story28,"There is, however, a second inner wall, of less thickness than the first, but very little inferior to it in strength."
7078,story28,The center of each division of the town is occupied by a fortress.
7079,story28,"In the one stood the palace of the kings, surrounded by a wall of great strength and size;"
7080,story28,"a square enclosure two furlongs each way, with gates of solid brass; which was also remaining in my time."
7081,story28,"In the middle of the precinct there was a tower of solid masonry, a furlong in length and breadth,"
7082,story28,"upon which was raised a second tower, and on that a third, and so on up to eight."
7083,story28,"The ascent to the top is on the outside, by a path which winds round all the towers."
7084,story28,"When one is about halfway up, one finds a resting place and seats, where persons are wont to sit sometimes on their way to the summit."
7085,story28,"Other ancient descriptions of the walls have been left us by Ctesias of the fifth century B.C., and by Strabo of the beginning of the Christian era,"
7086,story28,but they add little to our knowledge.
7087,story28,"Should we compare these ancient descriptions of the walls, we should find them hopelessly conflicting."
7088,story28,"However, they teach us that in those early days when most cities were surrounded by enormous walls,"
7089,story28,the walls of Babylon were so long and wide and high that all who saw them were amazed.
7090,story28,It is only from their ruins that we may hope to obtain accurate information of the strongest fortifications in the ancient world.
7091,story28,"In the year five sixty-two, after a long reign of forty-three years, Nebuchadnezzar died."
7092,story28,"He was followed by three kings whose reigns were short,"
7093,story28,"and in five fifty-five Nabonidus, the father of the Biblical Belshazzar, came to the throne."
7094,story28,"Cyrus, the King of Persia, was rising to power, and after he had defeated the Medes"
7095,story28,he extended his empire to the Mediterranean and even to Egypt.
7096,story28,"Perhaps Babylon was so strongly fortified that at first he made no attempt to add it to his empire,"
7097,story28,"but when Nabonidus joined with the King of Egypt and with the wealthy Croesus of Lydia in an alliance against him,"
7098,story28,Cyrus decided that Babylon must be taken.
7099,story28,"In five thirty-eight the city fell, and for a time it became the home of the Persian King."
7100,story28,The fall of Babylon with its lofty walls was a most important event in the history of the ancient world.
7101,story28,A great empire which had existed for more than three thousand years was brought to an end.
7102,story28,The old enemies of Babylon rejoiced.
7103,story28,"When the news came to the Hebrews, who were held there in exile, they excitedly rushed about the streets, crying: ""Babylon is fallen,"""
7104,story28,and to them came hope of returning to Jerusalem.
7105,story28,"But how did the ""mighty city"" fall? How could Cyrus take Babylon whose walls were strong enough to resist any army?"
7106,story28,It is a long story. Poets have sung it. Historians have written it. Prophets have preached it. Legends have gathered about it.
7107,story28,"Every child knows the story of ""the writing of the hand on the wall."" It was the night that Babylon fell."
7108,story28,"Belshazzar, the King, he was really the King's son, gave a feast to a thousand of his nobles."
7109,story28,"In the great banquet hall of the palace, when the guests were drinking from the golden cups, and the revelry was at its highest,"
7110,story28,there suddenly appeared upon the wall an armless hand.
7111,story28,"High up, where all might see it, the armless hand wrote the King's fate."
7112,story28,"""Thou art weighed in the balances and art found wanting."""
7113,story28,"""In that night,"" so the story ends, ""Belshazzar, the Chaldean King, was slain."""
7114,story28,"Less picturesque than this Hebrew legend is the royal record of Babylon, which fortunately was inscribed upon a clay cylinder from the ruins of the city."
7115,story28,"It refers to the death of the King's son, possibly to Belshazzar of the Bible story."
7116,story28,"In the month Tammuz, when Cyrus fought the troops of Akkad (Babylonia) at Opis on the river Salsallat,"
